Timestamp,From Bank,Account,To Bank,To Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022-09-01 00:09:00,70,10042B8E8,245681,810FBA400,160349.44,Mexican Peso,160349.44,Mexican Peso,Cheque,0
2022-09-01 00:02:00,70,10042B8E8,13,811036F80,410013.63,Mexican Peso,410013.63,Mexican Peso,Cheque,0
2022-09-01 00:03:00,70,10042B8E8,13,811036F80,600644.64,Mexican Peso,600644.64,Mexican Peso,Credit Card,0
2022-09-01 00:15:00,70,10042B8E8,13,811036F80,32703.61,Mexican Peso,32703.61,Mexican Peso,Cash,0
2022-09-01 00:23:00,70,10042B8E8,215,81103D8E0,108486810.78,Mexican Peso,108486810.78,Mexican Peso,Cheque,0
2022-09-01 00:17:00,70,10042B8E8,215,81103D8E0,207851.58,Mexican Peso,207851.58,Mexican Peso,Credit Card,0
2022-09-01 00:02:00,70,10042B8E8,215,81103D8E0,35197120.36,Mexican Peso,35197120.36,Mexican Peso,Cash,0
2022-09-01 00:27:00,70,10042B8E8,245772,81104CEF0,82334.39,Mexican Peso,82334.39,Mexican Peso,Cheque,0
2022-09-01 00:28:00,70,10042B8E8,245772,81104CEF0,9181.69,Mexican Peso,9181.69,Mexican Peso,Credit Card,0
2022-09-01 00:03:00,70,10042B8E8,113,811093E60,279198.48,Mexican Peso,279198.48,Mexican Peso,Cheque,0
2022-09-01 00:06:00,70,10042B8E8,14,8110AFF60,427333.51,Mexican Peso,427333.51,Mexican Peso,Cheque,0
2022-09-01 00:09:00,70,10042B8E8,1135,8111494E0,8375529.9,Mexican Peso,8375529.9,Mexican Peso,Cheque,0
2022-09-01 00:08:00,70,10042B8E8,45907,81115AB50,6174588.38,Mexican Peso,6174588.38,Mexican Peso,Cheque,0
2022-09-01 00:24:00,70,10042B8E8,45907,81115AB50,551700.02,Mexican Peso,551700.02,Mexican Peso,Credit Card,0
2022-09-01 00:18:00,70,10042B8E8,45907,81115AB50,37083431.04,Mexican Peso,37083431.04,Mexican Peso,Cash,0
2022-09-01 00:07:00,70,10042B8E8,245768,8111B5280,12044.55,Mexican Peso,12044.55,Mexican Peso,Cheque,0
2022-09-01 00:14:00,70,10042B8E8,245768,8111B5280,44590.91,Mexican Peso,44590.91,Mexican Peso,Credit Card,0
2022-09-01 00:13:00,70,10042B8E8,41014,8111EFEF0,85153.47,Mexican Peso,85153.47,Mexican Peso,Cheque,0
2022-09-01 00:22:00,70,10042B8E8,41014,8111EFEF0,437667.38,Mexican Peso,437667.38,Mexican Peso,Credit Card,0
2022-09-01 00:12:00,70,10042B8E8,245768,8079D5F90,126252.8,Mexican Peso,126252.8,Mexican Peso,Cheque,0
2022-09-01 00:20:00,70,10042B8E8,245768,8079D5F90,2665.12,Mexican Peso,2665.12,Mexican Peso,Credit Card,0
2022-09-01 00:01:00,70,10042B8E8,245768,8079D5F90,589.26,Mexican Peso,589.26,Mexican Peso,Cash,0
2022-09-01 00:15:00,70,10042B8E8,146529,8112195D0,1325079.98,Mexican Peso,1325079.98,Mexican Peso,Cheque,0
2022-09-01 00:19:00,70,10042B8E8,46228,811237810,100555.11,Mexican Peso,100555.11,Mexican Peso,Cheque,0
2022-09-01 00:13:00,70,10042B8E8,46228,811237810,34348.53,Mexican Peso,34348.53,Mexican Peso,Credit Card,0
2022-09-01 00:22:00,70,10042B8E8,246242,81125A790,364938705.04,Mexican Peso,364938705.04,Mexican Peso,Cheque,0
2022-09-01 00:17:00,70,10042B8E8,246242,81125A790,50640133.62,Mexican Peso,50640133.62,Mexican Peso,Cash,0
2022-09-01 00:24:00,70,10042B8E8,246232,811266230,1216.88,Mexican Peso,1216.88,Mexican Peso,Cheque,0
2022-09-01 00:17:00,70,10042B8E8,246232,811266230,2740.14,Mexican Peso,2740.14,Mexican Peso,Cash,0
2022-09-01 00:26:00,70,10042B8E8,13,811284DF0,138902.42,Mexican Peso,138902.42,Mexican Peso,Cheque,0
2022-09-01 00:23:00,70,10042B8E8,13,811284DF0,38198.2,Mexican Peso,38198.2,Mexican Peso,Credit Card,0
2022-09-01 00:27:00,70,10042B8E8,13,811284DF0,15685.38,Mexican Peso,15685.38,Mexican Peso,Cash,0
2022-09-01 00:17:00,70,10042B8E8,14,81129E770,6677659.22,Mexican Peso,6677659.22,Mexican Peso,Cheque,0
2022-09-01 00:11:00,70,10042B8E8,14,81129E770,1441596.11,Mexican Peso,1441596.11,Mexican Peso,Cash,0
2022-09-01 00:20:00,70,10042B8E8,46228,8112B1250,184191.16,Mexican Peso,184191.16,Mexican Peso,Cheque,0
2022-09-01 00:15:00,70,10042B8E8,46228,8112B1250,155952.85,Mexican Peso,155952.85,Mexican Peso,Credit Card,0
2022-09-01 00:02:00,70,10042B8E8,246140,8112B6850,12092.21,Mexican Peso,12092.21,Mexican Peso,Cheque,0
2022-09-01 00:13:00,70,10042B8E8,246140,8112B6850,13903.62,Mexican Peso,13903.62,Mexican Peso,Credit Card,0
2022-09-01 00:04:00,70,10042B8E8,46428,8112F3330,20750.56,Mexican Peso,20750.56,Mexican Peso,Cheque,0
2022-09-01 00:26:00,70,10042B8E8,146809,811327810,236046.36,Mexican Peso,236046.36,Mexican Peso,Cheque,0
2022-09-01 00:06:00,70,10042B8E8,146809,811327810,100184.15,Mexican Peso,100184.15,Mexican Peso,Credit Card,0
2022-09-01 00:22:00,70,10042B8E8,19,81133BC50,2318394.47,Mexican Peso,2318394.47,Mexican Peso,Cheque,0
2022-09-01 00:08:00,70,10042B8E8,19,81133BC50,218825.12,Mexican Peso,218825.12,Mexican Peso,Credit Card,0
2022-09-01 00:12:00,70,10042B8E8,19,81133BC50,619609.11,Mexican Peso,619609.11,Mexican Peso,Cash,0
2022-09-01 00:24:00,70,10042B8E8,113,81133ED90,2293290.92,Mexican Peso,2293290.92,Mexican Peso,Cheque,0
2022-09-01 00:23:00,70,10042B8E8,113,81133ED90,520142.26,Mexican Peso,520142.26,Mexican Peso,Credit Card,0
2022-09-01 00:09:00,70,10042B8E8,113,81133ED90,702121.38,Mexican Peso,702121.38,Mexican Peso,Cash,0
2022-09-01 00:26:00,70,10042B8E8,245729,811368440,300547.51,Mexican Peso,300547.51,Mexican Peso,Cheque,0
2022-09-01 00:18:00,70,10042B8E8,246232,8113B5200,960736.01,Mexican Peso,960736.01,Mexican Peso,Cheque,0
2022-09-01 00:24:00,70,10042B8E8,246232,8113B5200,518796.67,Mexican Peso,518796.67,Mexican Peso,Cash,0
2022-09-01 00:03:00,70,10042B8E8,46781,8113D9AB0,688844691.47,Mexican Peso,688844691.47,Mexican Peso,Cheque,0
2022-09-01 00:23:00,70,10042B8E8,245768,811430B70,173901.2,Mexican Peso,173901.2,Mexican Peso,Cheque,0
2022-09-01 00:14:00,70,10042B8E8,19,811425A50,162383.54,Mexican Peso,162383.54,Mexican Peso,Credit Card,0
2022-09-01 00:05:00,70,10042B8E8,19,811425A50,266775.19,Mexican Peso,266775.19,Mexican Peso,Cash,0
2022-09-01 00:15:00,70,10042B8E8,41014,811450110,4579.57,Mexican Peso,4579.57,Mexican Peso,Cheque,0
2022-09-01 00:04:00,70,10042B8E8,41014,811450110,3441.89,Mexican Peso,3441.89,Mexican Peso,Credit Card,0
2022-09-01 00:04:00,70,10042B8E8,41014,811450110,263.46,Mexican Peso,263.46,Mexican Peso,Cash,0
2022-09-01 00:07:00,70,10042B8E8,246630,8166B47A0,10942356.44,Mexican Peso,10942356.44,Mexican Peso,Cheque,0
2022-09-01 00:26:00,70,10042B8E8,246630,8166B47A0,336203.81,Mexican Peso,336203.81,Mexican Peso,Credit Card,0
2022-09-01 00:23:00,70,10042B8E8,246630,8166B47A0,14329560.78,Mexican Peso,14329560.78,Mexican Peso,Cash,0
2022-09-01 00:40:00,70,10042B7C8,285,80AFA84A0,1376810.0,Ruble,1376810.0,Ruble,Cheque,0
2022-09-01 00:35:00,70,10042B7C8,285,80AFA84A0,644249.08,Ruble,644249.08,Ruble,Cash,0
2022-09-01 00:38:00,70,10042B7C8,23,80AFCA480,528245.93,Ruble,528245.93,Ruble,Cheque,0
2022-09-01 00:43:00,70,10042B7C8,23,80AFCA480,14976.62,Ruble,14976.62,Ruble,Credit Card,0
2022-09-01 00:47:00,70,10042B7C8,19,80B015760,22779.77,Ruble,22779.77,Ruble,Cheque,0
2022-09-01 00:32:00,70,10042B7C8,19,80B015760,19159.35,Ruble,19159.35,Ruble,Cash,0
2022-09-01 00:42:00,70,10042B7C8,18,80B084C60,36344.39,Ruble,36344.39,Ruble,Cheque,0
2022-09-01 00:57:00,70,10042B7C8,230595,80B51D690,66778.4,Ruble,66778.4,Ruble,Cheque,0
2022-09-01 00:38:00,70,10042B7C8,19,80BAE9740,509868.16,Ruble,509868.16,Ruble,Cheque,0
2022-09-01 00:38:00,70,10042B7C8,19,80BAE9740,76194.03,Ruble,76194.03,Ruble,Credit Card,0
2022-09-01 00:43:00,70,10042B7C8,19,80BAE9740,11999.26,Ruble,11999.26,Ruble,Cash,0
2022-09-01 00:40:00,70,10042B7C8,285,80BDD3B50,160060.22,Ruble,160060.22,Ruble,Cheque,0
2022-09-01 00:37:00,70,10042B7C8,285,80BDD3B50,768783.55,Ruble,768783.55,Ruble,Cash,0
2022-09-01 00:36:00,70,10042B7C8,131036,80BDDAEE0,1011468.25,Ruble,1011468.25,Ruble,Cheque,0
2022-09-01 00:48:00,70,10042B7C8,131036,80BDDAEE0,1046909.58,Ruble,1046909.58,Ruble,Cash,0
2022-09-01 00:58:00,70,10042B7C8,132425,80BF5E100,63339.41,Ruble,63339.41,Ruble,Cheque,0
2022-09-01 00:38:00,70,10042B7C8,132425,80BF5E100,72184.1,Ruble,72184.1,Ruble,Credit Card,0
2022-09-01 00:47:00,70,10042B7C8,27,80C0C1620,24672.95,Ruble,24672.95,Ruble,Cheque,0
2022-09-01 00:36:00,70,10042B7C8,27,80C0C1620,17810.92,Ruble,17810.92,Ruble,Cash,0
2022-09-01 00:30:00,70,10042B7C8,32979,80C2022A0,39557.21,Ruble,39557.21,Ruble,Cheque,0
2022-09-01 00:50:00,70,10042B7C8,32979,80C2022A0,118544.02,Ruble,118544.02,Ruble,Credit Card,0
2022-09-01 00:34:00,70,10042B7C8,32979,80C2022A0,79051.5,Ruble,79051.5,Ruble,Cash,0
2022-09-01 00:48:00,70,10042B810,133159,80C373BF0,342.52,UK Pound,342.52,UK Pound,Cheque,0
2022-09-01 00:40:00,70,10042B810,133159,80C373BF0,57.89,UK Pound,57.89,UK Pound,Cash,0
2022-09-01 00:58:00,70,10042B810,24,80C45D1D0,15926.0,UK Pound,15926.0,UK Pound,Cheque,0
2022-09-01 00:51:00,70,10042B810,33858,80C70BFF0,84697.98,UK Pound,84697.98,UK Pound,Cheque,0
2022-09-01 00:45:00,70,10042B810,133936,80C7F84D0,79.64,UK Pound,79.64,UK Pound,Cheque,0
2022-09-01 00:51:00,70,10042B810,133936,80C7F84D0,216.44,UK Pound,216.44,UK Pound,Credit Card,0
2022-09-01 00:34:00,70,10042B810,134053,80CBBCA50,110.61,UK Pound,110.61,UK Pound,Cheque,0
2022-09-01 00:40:00,70,10042B810,134053,80CBBCA50,63.64,UK Pound,63.64,UK Pound,Cash,0
2022-09-01 00:32:00,70,10042B810,233706,80CC85D80,793.05,UK Pound,793.05,UK Pound,Cheque,0
2022-09-01 00:37:00,70,10042B810,233706,80CC85D80,1725.48,UK Pound,1725.48,UK Pound,Credit Card,0
2022-09-01 00:31:00,70,10042B810,33858,80CF6B510,535.8,UK Pound,535.8,UK Pound,Cheque,0
2022-09-01 00:33:00,70,10042B810,33858,80CF6B510,2251.49,UK Pound,2251.49,UK Pound,Credit Card,0
2022-09-01 00:46:00,70,10042B810,133936,81A1A9AF0,22922.57,UK Pound,22922.57,UK Pound,Cheque,0
2022-09-01 00:44:00,70,10042B8E8,19,810E7DD50,586.37,Mexican Peso,586.37,Mexican Peso,Cheque,0
2022-09-01 00:46:00,70,10042B8E8,113,810E88390,4663.51,Mexican Peso,4663.51,Mexican Peso,Cheque,0
2022-09-01 00:52:00,70,10042B8E8,1135,811072EA0,821.26,Mexican Peso,821.26,Mexican Peso,Cheque,0
2022-09-01 00:56:00,70,10042B8E8,1135,811072EA0,2250.91,Mexican Peso,2250.91,Mexican Peso,Credit Card,0
2022-09-01 00:50:00,70,10042B8E8,41014,811072C60,7478.33,Mexican Peso,7478.33,Mexican Peso,Cheque,0
2022-09-01 00:43:00,70,10042B8E8,41014,8111062C0,118805.81,Mexican Peso,118805.81,Mexican Peso,Cheque,0
2022-09-01 00:49:00,70,10042B8E8,41014,8111062C0,82112.92,Mexican Peso,82112.92,Mexican Peso,Credit Card,0
2022-09-01 00:49:00,70,10042B8E8,146341,81110CB30,24375.31,Mexican Peso,24375.31,Mexican Peso,Cheque,0
2022-09-01 00:47:00,70,10042B8E8,146341,81110CB30,49712.89,Mexican Peso,49712.89,Mexican Peso,Credit Card,0
2022-09-01 00:32:00,70,10042B8E8,245768,811273420,12709.01,Mexican Peso,12709.01,Mexican Peso,Cheque,0
2022-09-01 00:33:00,70,10042B8E8,245768,811273420,6729.79,Mexican Peso,6729.79,Mexican Peso,Credit Card,0
2022-09-01 00:55:00,70,10042B8E8,246269,8112DF1D0,1687549.34,Mexican Peso,1687549.34,Mexican Peso,Cheque,0
2022-09-01 00:37:00,70,10042B8E8,246269,8112DF1D0,144965.37,Mexican Peso,144965.37,Mexican Peso,Credit Card,0
2022-09-01 00:59:00,70,10042B8E8,246269,8112DF1D0,5796662.27,Mexican Peso,5796662.27,Mexican Peso,Cash,0
2022-09-01 00:50:00,70,10042B8E8,146477,8113F1360,58076.89,Mexican Peso,58076.89,Mexican Peso,Cheque,0
2022-09-01 00:52:00,70,10042B8E8,146477,8113F1360,32188.39,Mexican Peso,32188.39,Mexican Peso,Cash,0
2022-09-01 00:58:00,70,10042B8E8,215,811409CA0,615626.94,Mexican Peso,615626.94,Mexican Peso,Cheque,0
2022-09-01 00:45:00,70,10042B8E8,215,811409CA0,19188.02,Mexican Peso,19188.02,Mexican Peso,Credit Card,0
2022-09-01 01:09:00,70,10042B7C8,285,80AFA82B0,18859.29,Ruble,18859.29,Ruble,Cheque,0
2022-09-01 01:22:00,70,10042B7C8,285,80AFA82B0,1572.47,Ruble,1572.47,Ruble,Credit Card,0
2022-09-01 01:28:00,70,10042B7C8,285,80AFA82B0,398.86,Ruble,398.86,Ruble,Cash,0
2022-09-01 01:12:00,70,10042B7C8,18,80AFBB950,5961778.19,Ruble,5961778.19,Ruble,Cheque,0
2022-09-01 01:27:00,70,10042B7C8,16,80B514540,221307.57,Ruble,221307.57,Ruble,Cheque,0
2022-09-01 01:23:00,70,10042B7C8,16,80B514540,336204.61,Ruble,336204.61,Ruble,Credit Card,0
2022-09-01 01:09:00,70,10042B7C8,230595,80B55C000,157860.54,Ruble,157860.54,Ruble,Cheque,0
2022-09-01 01:27:00,70,10042B7C8,230595,80B55C000,167003.49,Ruble,167003.49,Ruble,Credit Card,0
2022-09-01 01:14:00,70,10042B7C8,16,80BACD020,9117.57,Ruble,9117.57,Ruble,Cheque,0
2022-09-01 01:17:00,70,10042B7C8,16,80BACD020,12247.92,Ruble,12247.92,Ruble,Credit Card,0
2022-09-01 01:11:00,70,10042B7C8,16,80BD05480,40865.22,Ruble,40865.22,Ruble,Cheque,0
2022-09-01 01:10:00,70,10042B7C8,16,80BD05480,18436.42,Ruble,18436.42,Ruble,Credit Card,0
2022-09-01 01:25:00,70,10042B7C8,23,80B550FB0,46526.0,Ruble,46526.0,Ruble,Cheque,0
2022-09-01 01:15:00,70,10042B7C8,23,80B550FB0,39087.56,Ruble,39087.56,Ruble,Credit Card,0
2022-09-01 01:27:00,70,10042B7C8,230595,80BEB9110,422042.92,Ruble,422042.92,Ruble,Cash,0
2022-09-01 01:09:00,70,10042B7C8,132425,80BF5E100,292529.13,Ruble,292529.13,Ruble,Cheque,0
2022-09-01 01:09:00,70,10042B7C8,132425,80BF5E100,184563.11,Ruble,184563.11,Ruble,Credit Card,0
2022-09-01 01:17:00,70,10042B7C8,232393,80C0A7BB0,50901421.91,Ruble,50901421.91,Ruble,Cheque,0
2022-09-01 01:00:00,70,10042B7C8,232393,80C0A7BB0,87496881.97,Ruble,87496881.97,Ruble,Cash,0
2022-09-01 01:03:00,70,10042B810,24,80C2A55C0,3251.31,UK Pound,3251.31,UK Pound,Cheque,0
2022-09-01 01:17:00,70,10042B810,24,80C2A55C0,2252.99,UK Pound,2252.99,UK Pound,Cash,0
2022-09-01 01:08:00,70,10042B810,25,80CFA3C20,14384.57,UK Pound,14384.57,UK Pound,Cheque,0
2022-09-01 01:15:00,70,10042B810,25,80CFA3C20,256.29,UK Pound,256.29,UK Pound,Credit Card,0
2022-09-01 01:01:00,70,10042B810,25,80CFA3C20,376.79,UK Pound,376.79,UK Pound,Cash,0
2022-09-01 01:27:00,70,10042B8E8,1135,810DADD10,5657665.36,Mexican Peso,5657665.36,Mexican Peso,Cheque,0
2022-09-01 01:13:00,70,10042B8E8,245681,810E71A10,1822.07,Mexican Peso,1822.07,Mexican Peso,Cheque,0
2022-09-01 01:02:00,70,10042B8E8,245681,810E71A10,2050.28,Mexican Peso,2050.28,Mexican Peso,Credit Card,0
2022-09-01 01:26:00,70,10042B8E8,19,810FD9F10,57660.05,Mexican Peso,57660.05,Mexican Peso,Cheque,0
2022-09-01 01:18:00,70,10042B8E8,19,810FD9F10,27655.7,Mexican Peso,27655.7,Mexican Peso,Cash,0
2022-09-01 01:05:00,70,10042B8E8,113,8110C57F0,3145.64,Mexican Peso,3145.64,Mexican Peso,Cheque,0
2022-09-01 01:12:00,70,10042B8E8,113,8110C57F0,2577.33,Mexican Peso,2577.33,Mexican Peso,Cash,0
2022-09-01 01:14:00,70,10042B8E8,246140,8111B8B60,5947.73,Mexican Peso,5947.73,Mexican Peso,Cheque,0
2022-09-01 01:28:00,70,10042B8E8,246140,8111B8B60,10876.82,Mexican Peso,10876.82,Mexican Peso,Cash,0
2022-09-01 01:02:00,70,10042B8E8,46633,811265330,35291.97,Mexican Peso,35291.97,Mexican Peso,Cheque,0
2022-09-01 01:56:00,70,10042B7C8,18,80AFAC390,12269604.2,Ruble,12269604.2,Ruble,Cheque,0
2022-09-01 01:52:00,70,10042B7C8,18,80AFAC390,7839183.05,Ruble,7839183.05,Ruble,Cash,0
2022-09-01 01:44:00,70,10042B7C8,18,80B4E7F20,11677843.24,Ruble,11677843.24,Ruble,Cheque,0
2022-09-01 01:31:00,70,10042B7C8,18,80B4E7F20,975178.83,Ruble,975178.83,Ruble,Credit Card,0
2022-09-01 01:53:00,70,10042B7C8,18,80BAA1930,8381.25,Ruble,8381.25,Ruble,Cheque,0
2022-09-01 01:51:00,70,10042B7C8,18,80BAA1930,199.79,Ruble,199.79,Ruble,Credit Card,0
2022-09-01 01:38:00,70,10042B7C8,31879,80BE73A60,244145.3,Ruble,244145.3,Ruble,Cheque,0
2022-09-01 01:45:00,70,10042B7C8,27,80BFFBCD0,173334.55,Ruble,173334.55,Ruble,Cheque,0
2022-09-01 01:35:00,70,10042B7C8,16,80C01BF10,7740977.22,Ruble,7740977.22,Ruble,Cheque,0
2022-09-01 01:37:00,70,10042B7C8,16,80C01BF10,8552679.38,Ruble,8552679.38,Ruble,Cash,0
2022-09-01 01:48:00,70,10042B7C8,132407,80C0E8400,72318.48,Ruble,72318.48,Ruble,Cheque,0
2022-09-01 01:38:00,70,10042B7C8,132407,80C0E8400,52574.59,Ruble,52574.59,Ruble,Credit Card,0
2022-09-01 01:51:00,70,10042B7C8,16,80C100670,183182.79,Ruble,183182.79,Ruble,Cheque,0
2022-09-01 01:32:00,70,10042B7C8,230595,80C1046C0,221949.87,Ruble,221949.87,Ruble,Cheque,0
2022-09-01 01:47:00,70,10042B7C8,230595,80C1046C0,128174.73,Ruble,128174.73,Ruble,Credit Card,0
2022-09-01 01:53:00,70,10042B7C8,132849,80C10EBC0,650184.25,Ruble,650184.25,Ruble,Cheque,0
2022-09-01 01:45:00,70,10042B7C8,132849,80C10EBC0,2870.2,Ruble,2870.2,Ruble,Credit Card,0
2022-09-01 01:57:00,70,10042B7C8,131036,80C144EC0,13181.75,Ruble,13181.75,Ruble,Cheque,0
2022-09-01 01:49:00,70,10042B7C8,131036,80C144EC0,64382.7,Ruble,64382.7,Ruble,Credit Card,0
2022-09-01 01:44:00,70,10042B7C8,131036,80C144EC0,9315.28,Ruble,9315.28,Ruble,Cash,0
2022-09-01 01:38:00,70,10042B810,233064,80C440890,32332.14,UK Pound,32332.14,UK Pound,Cheque,0
2022-09-01 01:38:00,70,10042B810,233064,80C440890,17686.68,UK Pound,17686.68,UK Pound,Credit Card,0
2022-09-01 01:50:00,70,10042B810,24,80C4A0680,670.7,UK Pound,670.7,UK Pound,Cheque,0
2022-09-01 01:57:00,70,10042B810,24,80C4A0680,136.7,UK Pound,136.7,UK Pound,Credit Card,0
2022-09-01 01:55:00,70,10042B810,232857,80C730CC0,133.99,UK Pound,133.99,UK Pound,Cheque,0
2022-09-01 01:37:00,70,10042B810,232857,80C730CC0,22.28,UK Pound,22.28,UK Pound,Credit Card,0
2022-09-01 01:51:00,70,10042B810,232857,80C730CC0,21.49,UK Pound,21.49,UK Pound,Cash,0
2022-09-01 01:56:00,70,10042B810,33858,80C758930,225.97,UK Pound,225.97,UK Pound,Cheque,0
2022-09-01 01:31:00,70,10042B810,33858,80C758930,71.23,UK Pound,71.23,UK Pound,Credit Card,0
2022-09-01 01:40:00,70,10042B810,233674,80C994690,298.26,UK Pound,298.26,UK Pound,Cheque,0
2022-09-01 01:37:00,70,10042B810,233674,80C994690,244.39,UK Pound,244.39,UK Pound,Credit Card,0
2022-09-01 01:58:00,70,10042B810,134053,80CB7D610,7259.11,UK Pound,7259.11,UK Pound,Cheque,0
2022-09-01 01:31:00,70,10042B810,134053,80CB7D610,3097.65,UK Pound,3097.65,UK Pound,Credit Card,0
2022-09-01 01:55:00,70,10042B810,133159,813296430,123574.07,UK Pound,123574.07,UK Pound,Cheque,0
2022-09-01 01:52:00,70,10042B8E8,14,810D880B0,5301.74,Mexican Peso,5301.74,Mexican Peso,Cheque,0
2022-09-01 01:45:00,70,10042B8E8,14,810D880B0,4689.58,Mexican Peso,4689.58,Mexican Peso,Credit Card,0
2022-09-01 01:46:00,70,10042B8E8,14,810EA1E90,6655.32,Mexican Peso,6655.32,Mexican Peso,Cheque,0
2022-09-01 01:32:00,70,10042B8E8,245729,810FAF8D0,126652.59,Mexican Peso,126652.59,Mexican Peso,Cheque,0
2022-09-01 01:41:00,70,10042B8E8,245729,810FAF8D0,25880.92,Mexican Peso,25880.92,Mexican Peso,Cash,0
2022-09-01 01:43:00,70,10042B8E8,46152,81106C400,53209.34,Mexican Peso,53209.34,Mexican Peso,Cheque,0
2022-09-01 01:38:00,70,10042B8E8,46152,81106C400,54258.49,Mexican Peso,54258.49,Mexican Peso,Cash,0
2022-09-01 01:42:00,70,10042B8E8,246140,81113EE20,7437.52,Mexican Peso,7437.52,Mexican Peso,Cheque,0
2022-09-01 01:56:00,70,10042B8E8,215,811140E70,261221.82,Mexican Peso,261221.82,Mexican Peso,Cheque,0
2022-09-01 01:33:00,70,10042B8E8,215,811140E70,208589.23,Mexican Peso,208589.23,Mexican Peso,Cash,0
2022-09-01 01:48:00,70,10042B8E8,246140,81114F4E0,12535.18,Mexican Peso,12535.18,Mexican Peso,Cheque,0
2022-09-01 01:55:00,70,10042B8E8,246140,81114F4E0,17681.76,Mexican Peso,17681.76,Mexican Peso,Credit Card,0
2022-09-01 01:50:00,70,10042B8E8,46633,81129CDB0,41183.24,Mexican Peso,41183.24,Mexican Peso,Cheque,0
2022-09-01 01:57:00,70,10042B8E8,46633,81129CDB0,7754.54,Mexican Peso,7754.54,Mexican Peso,Cash,0
2022-09-01 02:27:00,70,10042B7C8,19,80B065500,38636.85,Ruble,38636.85,Ruble,Cheque,0
2022-09-01 02:13:00,70,10042B7C8,19,80B065500,3661.18,Ruble,3661.18,Ruble,Cash,0
2022-09-01 02:28:00,70,10042B7C8,285,80B4FAAE0,231688.8,Ruble,231688.8,Ruble,Cheque,0
2022-09-01 02:00:00,70,10042B7C8,285,80B4FAAE0,343551.04,Ruble,343551.04,Ruble,Credit Card,0
2022-09-01 02:12:00,70,10042B7C8,285,80B514150,23972.56,Ruble,23972.56,Ruble,Cheque,0
2022-09-01 02:06:00,70,10042B7C8,285,80B514150,1617.5,Ruble,1617.5,Ruble,Credit Card,0
2022-09-01 02:03:00,70,10042B7C8,27,80BCDA6B0,19195.73,Ruble,19195.73,Ruble,Cheque,0
2022-09-01 02:23:00,70,10042B7C8,27,80BCDA6B0,111421.11,Ruble,111421.11,Ruble,Credit Card,0
2022-09-01 02:13:00,70,10042B7C8,19,80BCF9DB0,119260.33,Ruble,119260.33,Ruble,Cheque,0
2022-09-01 02:27:00,70,10042B7C8,19,80BCF9DB0,17103.6,Ruble,17103.6,Ruble,Cash,0
2022-09-01 02:26:00,70,10042B7C8,30959,80BD13C80,7456.98,Ruble,7456.98,Ruble,Cheque,0
2022-09-01 02:24:00,70,10042B7C8,30959,80BD13C80,12194.39,Ruble,12194.39,Ruble,Credit Card,0
2022-09-01 02:07:00,70,10042B7C8,30959,80BAECE90,282273.64,Ruble,282273.64,Ruble,Cheque,0
2022-09-01 02:17:00,70,10042B7C8,30959,80BAECE90,733985.71,Ruble,733985.71,Ruble,Cash,0
2022-09-01 02:21:00,70,10042B7C8,230595,80BD4C420,11710.53,Ruble,11710.53,Ruble,Cheque,0
2022-09-01 02:27:00,70,10042B7C8,230595,80BD4C420,25819.53,Ruble,25819.53,Ruble,Cash,0
2022-09-01 02:05:00,70,10042B7C8,232081,80BF63FB0,7236.81,Ruble,7236.81,Ruble,Cheque,0
2022-09-01 02:29:00,70,10042B7C8,232081,80BF63FB0,3805.68,Ruble,3805.68,Ruble,Credit Card,0
2022-09-01 02:02:00,70,10042B7C8,132425,80BF9CA30,16088209.15,Ruble,16088209.15,Ruble,Cheque,0
2022-09-01 02:24:00,70,10042B7C8,132425,80BF9CA30,712378.2,Ruble,712378.2,Ruble,Credit Card,0
2022-09-01 02:06:00,70,10042B7C8,30959,80BF9F1B0,439697.3,Ruble,439697.3,Ruble,Cheque,0
2022-09-01 02:16:00,70,10042B7C8,30959,80BF9F1B0,1230902.0,Ruble,1230902.0,Ruble,Credit Card,0
2022-09-01 02:10:00,70,10042B7C8,30959,80BF9F1B0,864591.64,Ruble,864591.64,Ruble,Cash,0
2022-09-01 02:07:00,70,10042B7C8,16,80BFD1F50,9682.58,Ruble,9682.58,Ruble,Cheque,0
2022-09-01 02:09:00,70,10042B7C8,132425,80C024FE0,1231201.17,Ruble,1231201.17,Ruble,Cheque,0
2022-09-01 02:18:00,70,10042B7C8,30959,80C09F320,42301.62,Ruble,42301.62,Ruble,Cheque,0
2022-09-01 02:19:00,70,10042B7C8,30959,80C09F320,17095.35,Ruble,17095.35,Ruble,Credit Card,0
2022-09-01 02:02:00,70,10042B7C8,232544,8128F0410,676946.47,Ruble,676946.47,Ruble,Credit Card,0
2022-09-01 02:19:00,70,10042B7C8,232544,8128F0410,338381.2,Ruble,338381.2,Ruble,Cash,0
2022-09-01 02:26:00,70,10042B810,133372,80C4B7CC0,3021.61,UK Pound,3021.61,UK Pound,Cheque,0
2022-09-01 02:25:00,70,10042B810,33846,80C8F37C0,49471.12,UK Pound,49471.12,UK Pound,Cheque,0
2022-09-01 02:06:00,70,10042B810,33846,80C8F37C0,10005.09,UK Pound,10005.09,UK Pound,Credit Card,0
2022-09-01 02:02:00,70,10042B810,134053,80C9CEBC0,2264.1,UK Pound,2264.1,UK Pound,Cheque,0
