Timestamp,From Bank,Account,To Bank,To Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022-09-01 00:09:00,70,10042B6A8,30731,80EE2D890,1436.78,Euro,1436.78,Euro,Cash,0
2022-09-01 00:10:00,70,10042B6A8,19296,80EECF600,1336001.35,Euro,1336001.35,Euro,Cheque,0
2022-09-01 00:08:00,70,10042B6A8,120229,80EF14CB0,11306.99,Euro,11306.99,Euro,Cheque,0
2022-09-01 00:14:00,70,10042B6A8,120229,80EF14CB0,7705.77,Euro,7705.77,Euro,Credit Card,0
2022-09-01 00:03:00,70,10042B6A8,217519,80EF22B40,72764.2,Euro,72764.2,Euro,Cheque,0
2022-09-01 00:27:00,70,10042B6A8,217519,80EF22B40,46913.36,Euro,46913.36,Euro,Cash,0
2022-09-01 00:12:00,70,10042B6A8,220624,80EF4FD80,4260.41,Euro,4260.41,Euro,Cheque,0
2022-09-01 00:05:00,70,10042B6A8,220624,80EF4FD80,9750.77,Euro,9750.77,Euro,Credit Card,0
2022-09-01 00:17:00,70,10042B6A8,220624,80EF4FD80,19967.04,Euro,19967.04,Euro,Cash,0
2022-09-01 00:08:00,70,10042B6A8,15400,80EFBEDC0,313041.01,Euro,313041.01,Euro,Cheque,0
2022-09-01 00:08:00,70,10042B6A8,15400,80EFBEDC0,5335.52,Euro,5335.52,Euro,Credit Card,0
2022-09-01 00:05:00,70,10042B6A8,15400,80EFBEDC0,165448.09,Euro,165448.09,Euro,Cash,0
2022-09-01 00:14:00,70,10042B6A8,33881,80F07F1A0,140928.54,Euro,140928.54,Euro,Cheque,0
2022-09-01 00:27:00,70,10042B6A8,5981,80F1AA450,82486.27,Euro,82486.27,Euro,Cheque,0
2022-09-01 00:23:00,70,10042B6A8,5981,80F1AA450,131955.92,Euro,131955.92,Euro,Cash,0
2022-09-01 00:26:00,70,10042B6A8,120478,80F3ADBD0,298317.23,Euro,298317.23,Euro,Cheque,0
2022-09-01 00:19:00,70,10042B6A8,120478,80F3ADBD0,20587.61,Euro,20587.61,Euro,Credit Card,0
2022-09-01 00:17:00,70,10042B6A8,120478,80F3ADBD0,156203.77,Euro,156203.77,Euro,Cash,0
2022-09-01 00:21:00,70,10042B6A8,5981,80F5B7CA0,1712099.24,Euro,1712099.24,Euro,Cheque,0
2022-09-01 00:11:00,70,10042B6A8,33067,80F5C5400,3661949.05,Euro,3661949.05,Euro,Cheque,0
2022-09-01 00:28:00,70,10042B6A8,33067,80F5C5400,4448.1,Euro,4448.1,Euro,Credit Card,0
2022-09-01 00:02:00,70,10042B6A8,33067,80F5C5400,407035.13,Euro,407035.13,Euro,Cash,0
2022-09-01 00:01:00,70,10042B6A8,34851,80F6C5070,34462.61,Euro,34462.61,Euro,Cheque,0
2022-09-01 00:28:00,70,10042B6A8,34851,80F6C5070,32149.81,Euro,32149.81,Euro,Cash,0
2022-09-01 00:07:00,70,10042B6A8,219011,80F74F510,53855.98,Euro,53855.98,Euro,Cheque,0
2022-09-01 00:10:00,70,10042B6A8,219011,80F74F510,45777.61,Euro,45777.61,Euro,Cash,0
2022-09-01 00:12:00,70,10042B6A8,237572,80F886270,1638.55,Euro,1638.55,Euro,Cheque,0
2022-09-01 00:25:00,70,10042B6A8,237572,80F886270,236.96,Euro,236.96,Euro,Cash,0
2022-09-01 00:20:00,70,10042B6A8,20,80F897470,6933.65,Euro,6933.65,Euro,Cheque,0
2022-09-01 00:04:00,70,10042B6A8,237271,80F8D0EA0,171940.38,Euro,171940.38,Euro,Cheque,0
2022-09-01 00:25:00,70,10042B6A8,237271,80F8D0EA0,15409.59,Euro,15409.59,Euro,Credit Card,0
2022-09-01 00:29:00,70,10042B6A8,237271,80F8D0EA0,542680.85,Euro,542680.85,Euro,Cash,0
2022-09-01 00:29:00,70,10042B6A8,22264,80FA88EA0,129.72,Euro,129.72,Euro,Cheque,0
2022-09-01 00:15:00,70,10042B6A8,22264,80FA88EA0,15.81,Euro,15.81,Euro,Credit Card,0
2022-09-01 00:15:00,70,10042B6A8,15607,80FA87DF0,510440.12,Euro,510440.12,Euro,Cheque,0
2022-09-01 00:25:00,70,10042B6A8,217519,80FAF2970,68227.87,Euro,68227.87,Euro,Cheque,0
2022-09-01 00:25:00,70,10042B6A8,217519,80FAF2970,20801.75,Euro,20801.75,Euro,Credit Card,0
2022-09-01 00:22:00,70,10042B6A8,217519,80FAF2970,59884.97,Euro,59884.97,Euro,Cash,0
2022-09-01 00:15:00,70,10042B6A8,0,80FC74CE0,4123.26,Euro,4123.26,Euro,Cheque,0
2022-09-01 00:14:00,70,10042B6A8,0,80FC74CE0,5398.95,Euro,5398.95,Euro,Credit Card,0
2022-09-01 00:23:00,70,10042B6A8,14213,80FD436A0,35453.82,Euro,35453.82,Euro,Cheque,0
2022-09-01 00:29:00,70,10042B6A8,14213,80FD436A0,13225.44,Euro,13225.44,Euro,Credit Card,0
2022-09-01 00:22:00,70,10042B6A8,14213,80FD436A0,41908.31,Euro,41908.31,Euro,Cash,0
2022-09-01 00:01:00,70,10042B6A8,23848,80FE78070,3641.52,Euro,3641.52,Euro,Cheque,0
2022-09-01 00:26:00,70,10042B6A8,23848,80FE78070,10710.44,Euro,10710.44,Euro,Cash,0
2022-09-01 00:28:00,70,10042B6A8,18624,80FE97FB0,176565.01,Euro,176565.01,Euro,Cheque,0
2022-09-01 00:21:00,70,10042B6A8,18624,80FE97FB0,3517.71,Euro,3517.71,Euro,Credit Card,0
2022-09-01 00:00:00,70,10042B6A8,18624,80FE97FB0,7788.01,Euro,7788.01,Euro,Cash,0
2022-09-01 00:07:00,70,10042B6A8,231387,80FE9DFD0,64.94,Euro,64.94,Euro,Cheque,0
2022-09-01 00:18:00,70,10042B6A8,231387,80FE9DFD0,107.7,Euro,107.7,Euro,Credit Card,0
2022-09-01 00:17:00,70,10042B6A8,15461,80FF49BD0,3297.2,Euro,3297.2,Euro,Cheque,0
2022-09-01 00:24:00,70,10042B6A8,15461,80FF49BD0,1671.33,Euro,1671.33,Euro,Credit Card,0
2022-09-01 00:12:00,70,10042B6A8,33687,80DE22C90,18839.28,Euro,18839.28,Euro,Cheque,0
2022-09-01 00:25:00,70,10042B6A8,33687,80DE22C90,9584.23,Euro,9584.23,Euro,Credit Card,0
2022-09-01 00:06:00,70,10042B6A8,235805,810287E10,60332.67,Euro,60332.67,Euro,Cheque,0
2022-09-01 00:05:00,70,10042B6A8,235805,810287E10,2898.57,Euro,2898.57,Euro,Credit Card,0
2022-09-01 00:15:00,70,10042B6A8,235805,810287E10,68395.0,Euro,68395.0,Euro,Cash,0
2022-09-01 00:10:00,70,10042B6A8,212529,810314C70,203.95,Euro,203.95,Euro,Cheque,0
2022-09-01 00:11:00,70,10042B6A8,212529,810314C70,5.77,Euro,5.77,Euro,Credit Card,0
2022-09-01 00:23:00,70,10042B6A8,218303,810363FA0,61342.05,Euro,61342.05,Euro,Cheque,0
2022-09-01 00:23:00,70,10042B6A8,218303,810363FA0,47287.11,Euro,47287.11,Euro,Cash,0
2022-09-01 00:27:00,70,10042B6A8,238186,8103D6E90,264785.92,Euro,264785.92,Euro,Cheque,0
2022-09-01 00:05:00,70,10042B6A8,238186,8103D6E90,6720.44,Euro,6720.44,Euro,Credit Card,0
2022-09-01 00:00:00,70,10042B6A8,10881,8103E16E0,5407.88,Euro,5407.88,Euro,Cheque,0
2022-09-01 00:23:00,70,10042B6A8,10881,8103E16E0,2366.01,Euro,2366.01,Euro,Credit Card,0
2022-09-01 00:29:00,70,10042B6A8,10881,8103E16E0,2491.57,Euro,2491.57,Euro,Cash,0
2022-09-01 00:06:00,70,10042B6A8,215820,8103F6500,47175572.76,Euro,47175572.76,Euro,Cheque,0
2022-09-01 00:27:00,70,10042B6A8,215820,8103F6500,17963.8,Euro,17963.8,Euro,Credit Card,0
2022-09-01 00:08:00,70,10042B6A8,215820,8103F6500,19942185.57,Euro,19942185.57,Euro,Cash,0
2022-09-01 00:23:00,70,10042B6A8,8889,81042BD30,8623.87,Euro,8623.87,Euro,Cheque,0
2022-09-01 00:16:00,70,10042B6A8,8889,81042BD30,4377.07,Euro,4377.07,Euro,Credit Card,0
2022-09-01 00:18:00,70,10042B6A8,112438,8105A4830,964.75,Euro,964.75,Euro,Cheque,0
2022-09-01 00:12:00,70,10042B6A8,112438,8105A4830,2825.78,Euro,2825.78,Euro,Credit Card,0
2022-09-01 00:00:00,70,10042B6A8,25885,8105A6F50,137065.51,Euro,137065.51,Euro,Cheque,0
2022-09-01 00:01:00,70,10042B6A8,25885,8105A6F50,14667.65,Euro,14667.65,Euro,Credit Card,0
2022-09-01 00:07:00,70,10042B6A8,7272,8105C1470,1481680.71,Euro,1481680.71,Euro,Cheque,0
2022-09-01 00:17:00,70,10042B6A8,237271,81067A5C0,615.62,Euro,615.62,Euro,Cheque,0
2022-09-01 00:18:00,70,10042B6A8,231908,81069EE60,3648.51,Euro,3648.51,Euro,Cheque,0
2022-09-01 00:04:00,70,10042B6A8,231908,81069EE60,79.06,Euro,79.06,Euro,Cash,0
2022-09-01 00:12:00,70,10042B6A8,240201,8106A8210,5217.73,Euro,5217.73,Euro,Cheque,0
2022-09-01 00:21:00,70,10042B6A8,240201,8106A8210,408.42,Euro,408.42,Euro,Credit Card,0
2022-09-01 00:06:00,70,10042B6A8,240201,8106A8210,597.39,Euro,597.39,Euro,Cash,0
2022-09-01 00:10:00,70,10042B6A8,32453,8106B2600,20183.69,Euro,20183.69,Euro,Cheque,0
2022-09-01 00:21:00,70,10042B6A8,32453,8106B2600,38256.97,Euro,38256.97,Euro,Cash,0
2022-09-01 00:09:00,70,10042B6A8,212418,8106CD730,3187.59,Euro,3187.59,Euro,Cheque,0
2022-09-01 00:19:00,70,10042B6A8,224266,8106D6820,25423.99,Euro,25423.99,Euro,Cheque,0
2022-09-01 00:03:00,70,10042B6A8,224266,8106D6820,6760.96,Euro,6760.96,Euro,Credit Card,0
2022-09-01 00:09:00,70,10042B6A8,224266,8106D6820,30661.42,Euro,30661.42,Euro,Cash,0
2022-09-01 00:24:00,70,10042B6A8,133674,810736500,20949.44,Euro,20949.44,Euro,Cheque,0
2022-09-01 00:13:00,70,10042B6A8,133674,810736500,14987.43,Euro,14987.43,Euro,Credit Card,0
2022-09-01 00:13:00,70,10042B6A8,133674,810736500,5515.73,Euro,5515.73,Euro,Cash,0
2022-09-01 00:24:00,70,10042B6A8,235977,810748960,498269.09,Euro,498269.09,Euro,Cheque,0
2022-09-01 00:27:00,70,10042B6A8,235977,810748960,10199.32,Euro,10199.32,Euro,Credit Card,0
2022-09-01 00:08:00,70,10042B6A8,235977,810748960,42963.75,Euro,42963.75,Euro,Cash,0
2022-09-01 00:12:00,70,10042B6A8,17036,81078A3B0,10026593.22,Euro,10026593.22,Euro,Cheque,0
2022-09-01 00:00:00,70,10042B6A8,17036,81078A3B0,14115.59,Euro,14115.59,Euro,Credit Card,0
2022-09-01 00:17:00,70,10042B6A8,17036,81078A3B0,38138472.66,Euro,38138472.66,Euro,Cash,0
2022-09-01 00:19:00,70,10042B6A8,112438,810C2B220,12954.06,Euro,12954.06,Euro,Cheque,0
2022-09-01 00:05:00,70,10042B6A8,112438,810C2B220,522.1,Euro,522.1,Euro,Cheque,0
2022-09-01 00:22:00,70,10042B6A8,141996,810CFC7A0,6461.23,Euro,6461.23,Euro,Cheque,0
2022-09-01 00:03:00,70,10042B6A8,141996,810CFC7A0,9577.19,Euro,9577.19,Euro,Cash,0
2022-09-01 00:07:00,70,10042B6A8,218303,810E1D2E0,210476.96,Euro,210476.96,Euro,Cheque,0
2022-09-01 00:19:00,70,10042B6A8,218303,810E1D2E0,6762.45,Euro,6762.45,Euro,Credit Card,0
2022-09-01 00:11:00,70,10042B6A8,218303,810E1D2E0,45463.76,Euro,45463.76,Euro,Cash,0
2022-09-01 00:03:00,70,10042B6A8,131179,810F61060,6043.88,Euro,6043.88,Euro,Cheque,0
2022-09-01 00:17:00,70,10042B6A8,233908,81102C870,80764.66,Euro,80764.66,Euro,Cheque,0
2022-09-01 00:16:00,70,10042B6A8,1768,8110452A0,3336.71,Euro,3336.71,Euro,Cheque,0
2022-09-01 00:12:00,70,10042B6A8,1768,8110452A0,1785.55,Euro,1785.55,Euro,Credit Card,0
2022-09-01 00:02:00,70,10042B6A8,123496,8110F6CA0,79050.02,Euro,79050.02,Euro,Cheque,0
2022-09-01 00:01:00,70,10042B6A8,123496,8110F6CA0,24084.18,Euro,24084.18,Euro,Credit Card,0
2022-09-01 00:04:00,70,10042B6A8,123496,8110F6CA0,229900.42,Euro,229900.42,Euro,Cash,0
2022-09-01 00:20:00,70,10042B6A8,33687,81132AB10,4038.71,Euro,4038.71,Euro,Cheque,0
2022-09-01 00:17:00,70,10042B6A8,33687,81132AB10,3191.62,Euro,3191.62,Euro,Credit Card,0
2022-09-01 00:12:00,70,10042B6A8,230153,811383BE0,141622.33,Euro,141622.33,Euro,Cheque,0
2022-09-01 00:05:00,70,10042B6A8,230153,811383BE0,20788.07,Euro,20788.07,Euro,Credit Card,0
2022-09-01 00:11:00,70,10042B6A8,230153,811383BE0,22502.24,Euro,22502.24,Euro,Cash,0
2022-09-01 00:01:00,70,10042B6A8,218587,81146D280,78016.23,Euro,78016.23,Euro,Cheque,0
2022-09-01 00:01:00,70,10042B6A8,29908,80CC6A3E0,106.28,Euro,106.28,Euro,Cheque,0
2022-09-01 00:18:00,70,10042B6A8,29908,80CC6A3E0,75.97,Euro,75.97,Euro,Credit Card,0
2022-09-01 00:21:00,70,10042B6A8,215112,811479730,52495.74,Euro,52495.74,Euro,Cheque,0
2022-09-01 00:13:00,70,10042B6A8,215112,811479730,4901.89,Euro,4901.89,Euro,Credit Card,0
2022-09-01 00:07:00,70,10042B6A8,215112,811479730,18161.1,Euro,18161.1,Euro,Cash,0
2022-09-01 00:23:00,70,10042B6A8,18491,811483CE0,144597.44,Euro,144597.44,Euro,Cheque,0
2022-09-01 00:17:00,70,10042B6A8,18491,811483CE0,11336.02,Euro,11336.02,Euro,Credit Card,0
2022-09-01 00:29:00,70,10042B6A8,18491,811483CE0,106492.96,Euro,106492.96,Euro,Cash,0
2022-09-01 00:09:00,70,10042B6A8,18586,811484220,10887.18,Euro,10887.18,Euro,Cheque,0
2022-09-01 00:09:00,70,10042B6A8,7249,81158EE50,4987.76,Euro,4987.76,Euro,Cheque,0
2022-09-01 00:24:00,70,10042B6A8,7249,81158EE50,167.43,Euro,167.43,Euro,Credit Card,0
2022-09-01 00:11:00,70,10042B6A8,230412,8115981A0,2169.87,Euro,2169.87,Euro,Cheque,0
2022-09-01 00:22:00,70,10042B6A8,230412,8115981A0,1806.19,Euro,1806.19,Euro,Cash,0
2022-09-01 00:12:00,70,10042B6A8,144868,8115987C0,57004.85,Euro,57004.85,Euro,Cheque,0
2022-09-01 00:08:00,70,10042B6A8,144868,8115987C0,15433.51,Euro,15433.51,Euro,Credit Card,0
2022-09-01 00:11:00,70,10042B6A8,144868,8115987C0,66133.56,Euro,66133.56,Euro,Cash,0
2022-09-01 00:18:00,70,10042B6A8,19419,8115B5CF0,31542.4,Euro,31542.4,Euro,Cheque,0
2022-09-01 00:24:00,70,10042B6A8,19419,8115B5CF0,3672.38,Euro,3672.38,Euro,Credit Card,0
2022-09-01 00:28:00,70,10042B6A8,19419,8115B5CF0,11686.29,Euro,11686.29,Euro,Cash,0
2022-09-01 00:28:00,70,10042B6A8,22444,8115B99D0,370.48,Euro,370.48,Euro,Cheque,0
2022-09-01 00:09:00,70,10042B6A8,8811,81161AAF0,96936.04,Euro,96936.04,Euro,Cheque,0
2022-09-01 00:16:00,70,10042B6A8,23140,81161AF00,21477.71,Euro,21477.71,Euro,Cheque,0
2022-09-01 00:07:00,70,10042B6A8,22026,811629520,6932.81,Euro,6932.81,Euro,Cheque,0
2022-09-01 00:13:00,70,10042B6A8,22026,811629520,2682.05,Euro,2682.05,Euro,Credit Card,0
2022-09-01 00:23:00,70,10042B6A8,14620,811629E30,9483.85,Euro,9483.85,Euro,Cheque,0
2022-09-01 00:15:00,70,10042B6A8,14620,811629E30,3950.43,Euro,3950.43,Euro,Credit Card,0
2022-09-01 00:28:00,70,10042B6A8,14620,811629E30,64772.69,Euro,64772.69,Euro,Cash,0
2022-09-01 00:19:00,70,10042B6A8,24027,81162F5F0,45935.81,Euro,45935.81,Euro,Cheque,0
2022-09-01 00:25:00,70,10042B6A8,24027,81162F5F0,9390.64,Euro,9390.64,Euro,Cash,0
2022-09-01 00:02:00,70,10042B6A8,1768,811685D30,84037.76,Euro,84037.76,Euro,Cheque,0
2022-09-01 00:21:00,70,10042B6A8,1768,811685D30,18153.98,Euro,18153.98,Euro,Cash,0
2022-09-01 00:06:00,70,10042B6A8,133903,8116BFAD0,5535981.01,Euro,5535981.01,Euro,Cheque,0
2022-09-01 00:24:00,70,10042B6A8,133903,8116BFAD0,15944.77,Euro,15944.77,Euro,Credit Card,0
2022-09-01 00:02:00,70,10042B6A8,133903,8116BFAD0,29454772.82,Euro,29454772.82,Euro,Cash,0
2022-09-01 00:08:00,70,10042B6A8,14172,811772E30,19025.14,Euro,19025.14,Euro,Cheque,0
2022-09-01 00:01:00,70,10042B6A8,14172,811772E30,15612.12,Euro,15612.12,Euro,Credit Card,0
2022-09-01 00:20:00,70,10042B6A8,14172,811772E30,23239.12,Euro,23239.12,Euro,Cash,0
2022-09-01 00:11:00,70,10042B6A8,115212,81177F910,18094.66,Euro,18094.66,Euro,Cheque,0
2022-09-01 00:10:00,70,10042B6A8,29919,8117E6830,679688.38,Euro,679688.38,Euro,Cheque,0
2022-09-01 00:11:00,70,10042B6A8,29919,8117E6830,353221.59,Euro,353221.59,Euro,Cash,0
2022-09-01 00:10:00,70,10042B6A8,17102,8117F6890,27238.5,Euro,27238.5,Euro,Cheque,0
2022-09-01 00:19:00,70,10042B6A8,17102,8117F6890,21948.85,Euro,21948.85,Euro,Credit Card,0
2022-09-01 00:03:00,70,10042B6A8,17102,8117F6890,58292.35,Euro,58292.35,Euro,Cash,0
2022-09-01 00:19:00,70,10042B6A8,241795,81074F920,2374.55,Euro,2374.55,Euro,Cheque,0
2022-09-01 00:19:00,70,10042B6A8,241795,81074F920,70.34,Euro,70.34,Euro,Cash,0
2022-09-01 00:23:00,70,10042B6A8,118293,8118B5510,35311.46,Euro,35311.46,Euro,Cheque,0
2022-09-01 00:25:00,70,10042B6A8,118293,8118B5510,22709.48,Euro,22709.48,Euro,Credit Card,0
2022-09-01 00:06:00,70,10042B6A8,118293,8118B5510,83991.03,Euro,83991.03,Euro,Cash,0
2022-09-01 00:17:00,70,10042B6A8,25885,8118BD2D0,1229.92,Euro,1229.92,Euro,Cheque,0
2022-09-01 00:06:00,70,10042B6A8,25885,8118BD2D0,836.05,Euro,836.05,Euro,Credit Card,0
2022-09-01 00:24:00,70,10042B6A8,5981,81191B180,7157.11,Euro,7157.11,Euro,Cheque,0
2022-09-01 00:08:00,70,10042B6A8,5981,81191B180,13651.25,Euro,13651.25,Euro,Credit Card,0
2022-09-01 00:13:00,70,10042B6A8,247096,8119235F0,2611.53,Euro,2611.53,Euro,Cheque,0
2022-09-01 00:17:00,70,10042B6A8,247096,8119235F0,4020.86,Euro,4020.86,Euro,Cash,0
2022-09-01 00:27:00,70,10042B6A8,7249,811958F00,1927330.99,Euro,1927330.99,Euro,Cheque,0
2022-09-01 00:00:00,70,10042B6A8,5436,81196DF80,3448.54,Euro,3448.54,Euro,Cheque,0
2022-09-01 00:29:00,70,10042B6A8,5436,81196DF80,1208.14,Euro,1208.14,Euro,Credit Card,0
2022-09-01 00:04:00,70,10042B6A8,21267,81196DCF0,38423.35,Euro,38423.35,Euro,Cheque,0
2022-09-01 00:06:00,70,10042B6A8,21267,81196DCF0,9657.84,Euro,9657.84,Euro,Credit Card,0
2022-09-01 00:13:00,70,10042B6A8,21267,81196DCF0,13711.76,Euro,13711.76,Euro,Cash,0
2022-09-01 00:02:00,70,10042B6A8,24029,81196F960,129937.23,Euro,129937.23,Euro,Cheque,0
2022-09-01 00:16:00,70,10042B6A8,24029,81196F960,9552.1,Euro,9552.1,Euro,Cash,0
2022-09-01 00:13:00,70,10042B6A8,25384,8119A2820,6312.87,Euro,6312.87,Euro,Cheque,0
2022-09-01 00:27:00,70,10042B6A8,25384,8119A2820,11379.79,Euro,11379.79,Euro,Credit Card,0
2022-09-01 00:11:00,70,10042B6A8,229425,8119A69F0,12271.61,Euro,12271.61,Euro,Cheque,0
2022-09-01 00:04:00,70,10042B6A8,229425,8119A69F0,24655.19,Euro,24655.19,Euro,Credit Card,0
2022-09-01 00:11:00,70,10042B6A8,229425,8119A69F0,25673.66,Euro,25673.66,Euro,Cash,0
2022-09-01 00:20:00,70,10042B6A8,217519,8119C10B0,17386.37,Euro,17386.37,Euro,Cheque,0
2022-09-01 00:17:00,70,10042B6A8,217519,8119C10B0,2081.97,Euro,2081.97,Euro,Credit Card,0
2022-09-01 00:27:00,70,10042B6A8,217519,8119C10B0,11178.35,Euro,11178.35,Euro,Cash,0
2022-09-01 00:01:00,70,10042B6A8,131179,8119DAC80,143661.48,Euro,143661.48,Euro,Cheque,0
2022-09-01 00:09:00,70,10042B6A8,32453,8119CFFD0,651.47,Euro,651.47,Euro,Cheque,0
2022-09-01 00:29:00,70,10042B6A8,32453,8119CFFD0,5184.97,Euro,5184.97,Euro,Credit Card,0
2022-09-01 00:04:00,70,10042B6A8,235805,811A07F10,5052018.98,Euro,5052018.98,Euro,Cheque,0
2022-09-01 00:00:00,70,10042B6A8,235805,811A07F10,18658.91,Euro,18658.91,Euro,Credit Card,0
2022-09-01 00:06:00,70,10042B6A8,235805,811A07F10,8298093.0,Euro,8298093.0,Euro,Cash,0
2022-09-01 00:28:00,70,10042B6A8,0,811A6E790,7950.62,Euro,7950.62,Euro,Cheque,0
2022-09-01 00:10:00,70,10042B6A8,0,811A6E790,7563.58,Euro,7563.58,Euro,Credit Card,0
2022-09-01 00:22:00,70,10042B6A8,48019,811AA5D80,51578.09,Euro,51578.09,Euro,Cheque,0
2022-09-01 00:13:00,70,10042B6A8,115690,811ABB9C0,779.77,Euro,779.77,Euro,Cheque,0
2022-09-01 00:17:00,70,10042B6A8,115690,811ABB9C0,180.02,Euro,180.02,Euro,Credit Card,0
2022-09-01 00:09:00,70,10042B6A8,115690,811ABB9C0,182.47,Euro,182.47,Euro,Cash,0
2022-09-01 00:28:00,70,10042B6A8,43516,811ABD880,53178.67,Euro,53178.67,Euro,Cheque,0
2022-09-01 00:13:00,70,10042B6A8,27387,811B0B520,11345.64,Euro,11345.64,Euro,Cheque,0
2022-09-01 00:24:00,70,10042B6A8,27387,811B0B520,15161.9,Euro,15161.9,Euro,Credit Card,0
2022-09-01 00:15:00,70,10042B6A8,27387,811B0B520,33185.51,Euro,33185.51,Euro,Cash,0
2022-09-01 00:11:00,70,10042B6A8,247192,811BDA950,1068.6,Euro,1068.6,Euro,Cheque,0
2022-09-01 00:25:00,70,10042B6A8,247192,811BDA950,1114.4,Euro,1114.4,Euro,Credit Card,0
2022-09-01 00:26:00,70,10042B6A8,7058,811C0D260,72673.08,Euro,72673.08,Euro,Cheque,0
2022-09-01 00:29:00,70,10042B6A8,7058,811C0D260,13826.6,Euro,13826.6,Euro,Credit Card,0
2022-09-01 00:24:00,70,10042B6A8,7058,811C0D260,160010.08,Euro,160010.08,Euro,Cash,0
2022-09-01 00:14:00,70,10042B6A8,7522,811C0F860,1022616.31,Euro,1022616.31,Euro,Cheque,0
2022-09-01 00:14:00,70,10042B6A8,7522,811C0F860,2673.87,Euro,2673.87,Euro,Credit Card,0
2022-09-01 00:26:00,70,10042B6A8,7522,811C0F860,2181822.14,Euro,2181822.14,Euro,Cash,0
2022-09-01 00:01:00,70,10042B6A8,235977,8106BBCD0,50229.65,Euro,50229.65,Euro,Cheque,0
2022-09-01 00:28:00,70,10042B6A8,235977,8106BBCD0,18626.94,Euro,18626.94,Euro,Credit Card,0
2022-09-01 00:15:00,70,10042B6A8,35075,811C5B850,533600.48,Euro,533600.48,Euro,Cheque,0
2022-09-01 00:04:00,70,10042B6A8,35075,811C5B850,8396.11,Euro,8396.11,Euro,Credit Card,0
2022-09-01 00:21:00,70,10042B6A8,35075,811C5B850,726660.95,Euro,726660.95,Euro,Cash,0
2022-09-01 00:13:00,70,10042B6A8,134852,811C5FAB0,10086.9,Euro,10086.9,Euro,Cheque,0
2022-09-01 00:28:00,70,10042B6A8,134852,811C5FAB0,3544.95,Euro,3544.95,Euro,Credit Card,0
2022-09-01 00:29:00,70,10042B6A8,17036,811C85550,14407.7,Euro,14407.7,Euro,Cheque,0
2022-09-01 00:26:00,70,10042B6A8,17036,811C85550,14933.92,Euro,14933.92,Euro,Credit Card,0
2022-09-01 00:00:00,70,10042B6A8,2514,811CC1D00,158.46,Euro,158.46,Euro,Cheque,0
2022-09-01 00:01:00,70,10042B6A8,2514,811CC1D00,114.4,Euro,114.4,Euro,Credit Card,0
2022-09-01 00:16:00,70,10042B6A8,19368,811CEFF40,42379.3,Euro,42379.3,Euro,Cheque,0
2022-09-01 00:01:00,70,10042B6A8,19368,811CEFF40,22044.97,Euro,22044.97,Euro,Credit Card,0
2022-09-01 00:08:00,70,10042B6A8,19368,811CEFF40,156931.24,Euro,156931.24,Euro,Cash,0
2022-09-01 00:29:00,70,10042B6A8,218587,811D02370,1074.47,Euro,1074.47,Euro,Cheque,0
2022-09-01 00:15:00,70,10042B6A8,218587,811D02370,2942.65,Euro,2942.65,Euro,Credit Card,0
2022-09-01 00:02:00,70,10042B6A8,218587,811D02370,130.8,Euro,130.8,Euro,Cash,0
2022-09-01 00:27:00,70,10042B6A8,22026,811D07660,208889.26,Euro,208889.26,Euro,Cheque,0
2022-09-01 00:01:00,70,10042B6A8,19622,811D1C050,1588.97,Euro,1588.97,Euro,Cheque,0
2022-09-01 00:01:00,70,10042B6A8,19622,811D1C050,536.41,Euro,536.41,Euro,Credit Card,0
2022-09-01 00:15:00,70,10042B6A8,5724,811D1E680,68.52,Euro,68.52,Euro,Cheque,0
2022-09-01 00:10:00,70,10042B6A8,5724,811D1E680,46.02,Euro,46.02,Euro,Credit Card,0
2022-09-01 00:14:00,70,10042B6A8,5724,811D1E680,2.35,Euro,2.35,Euro,Cash,0
2022-09-01 00:24:00,70,10042B6A8,133903,811D20680,1489916.87,Euro,1489916.87,Euro,Cheque,0
2022-09-01 00:00:00,70,10042B6A8,14640,811D317A0,230058.55,Euro,230058.55,Euro,Cheque,0
2022-09-01 00:24:00,70,10042B6A8,14640,811D317A0,15170.72,Euro,15170.72,Euro,Credit Card,0
2022-09-01 00:09:00,70,10042B6A8,14640,811D317A0,7525.28,Euro,7525.28,Euro,Cash,0
2022-09-01 00:17:00,70,10042B6A8,22693,811D355C0,100637.27,Euro,100637.27,Euro,Cheque,0
2022-09-01 00:08:00,70,10042B6A8,18624,811D56010,91248243.01,Euro,91248243.01,Euro,Cheque,0
2022-09-01 00:29:00,70,10042B6A8,18624,811D56010,4018.79,Euro,4018.79,Euro,Credit Card,0
2022-09-01 00:22:00,70,10042B6A8,18624,811D56010,120455199.32,Euro,120455199.32,Euro,Cash,0
2022-09-01 00:25:00,70,10042B6A8,498,811D5E290,1699497.49,Euro,1699497.49,Euro,Cheque,0
2022-09-01 00:12:00,70,10042B6A8,24562,811F71340,1066.34,Euro,1066.34,Euro,Cheque,0
2022-09-01 00:23:00,70,10042B6A8,24562,811F71340,4027.8,Euro,4027.8,Euro,Credit Card,0
2022-09-01 00:26:00,70,10042B6A8,24562,811F71340,1259.35,Euro,1259.35,Euro,Cash,0
2022-09-01 00:04:00,70,10042B6A8,23140,812142650,82786.12,Euro,82786.12,Euro,Cheque,0
